File,Interaction,Gender,Original_Duration,Duration,Emotion,Emotion_Id,Valence,Activation,Dominance,min_zcr,spikes_zcr,var_mel_spect,spikes_mel_spect,thpercentile25_chroma_stft,spikes_chroma_stft,mean_spec_bw,max_spec_bw,thpercentile25_rms,var_mfcc1,var_mfcc3,max_mfcc5,var_mfcc5,median_mfcc5,spikes_mfcc6,thpercentile75_mfcc7,max_mfcc7,var_mfcc8,sum_mfcc10,max_mfcc10,thpercentile75_mfcc11,max_mfcc11,sum_mfcc12,kurtosis_mfcc12,mean_mfcc13,mean_mfcc15,spikes_mfcc16,kurtosis_mfcc17,mean_mfcc17,kurtosis_mfcc18,spikes_mfcc19,mean_mfcc19,mean_mfcc20
Ses02F_script01_3_M027,scripted,Male,14.14,13.728,sad,2,3.0000,3.5000,4.0000,0.0234375,0.31627906976744186,0.0025296215899288654,0.10734011627906977,0.010021598911844194,0.43546511627906975,1434.3778343877693,2599.0736899100702,0.0004445965767081361,9497.0927734375,1128.97705078125,39.34096145629883,441.3814392089844,-4.66377067565918,0.5023255813953489,-61.2006614112854,24.14855194091797,244.70758056640625,3994.13671875,53.950008392333984,-40.17755312919617,21.958797454833984,1427.8800048828125,0.3180411863193129,1.3042064905166626,-6.935277938842773,0.4511627906976744,0.63100868598548,-3.534154176712036,1.1562167453263914,0.5232558139534884,-1.605647325515747,-1.8640656471252441
Ses02F_script01_3_M028,scripted,Male,8.99,7.904,sad,2,2.0000,3.0000,4.0000,0.0234375,0.22580645161290322,0.07666116952896118,0.08644153225806452,0.009033908776473254,0.44086021505376344,1372.5960551276678,2334.349352558255,0.0004492395689158002,12674.3857421875,1023.6522827148438,52.22193908691406,610.9300537109375,1.7919989824295044,0.5,-66.30344871520997,19.515125274658203,165.2102813720703,1403.9781494140625,50.06327819824219,-33.83114922523499,15.2576904296875,489.3917541503906,0.2778160572435153,1.5350052118301392,-7.075864791870117,0.5201612903225806,1.592520357338839,-5.313723564147949,4.272661779482761,0.4596774193548387,-2.1244935989379883,-3.5162134170532227
Ses02F_script01_3_M029,scripted,Male,13.7099375,12.864,sad,2,3.0000,3.5000,5.0000,0.01611328125,0.23076923076923078,0.01116456463932991,0.08785669975186104,0.008776630228385329,0.44520264681555005,1358.1027461197134,2514.886046147629,0.00041066936901188453,9823.5830078125,840.9235229492188,46.39405822753906,431.6882629394531,5.732941627502441,0.4913151364764268,-66.4616384124756,40.311683654785156,261.8393249511719,1919.62109375,46.04079055786133,-36.7414497756958,12.190622329711914,821.2019653320312,1.627368352124364,0.1317717283964157,-4.2242045402526855,0.5161290322580645,0.4665643377075437,-3.6299331188201904,0.8677826108366653,0.5310173697270472,-2.9582695960998535,-0.7407498955726624
Ses02F_script01_3_M030,scripted,Male,11.6499375,10.752,sad,2,3.0000,4.0000,5.0000,0.0126953125,0.26112759643916916,0.01700681447982788,0.10089020771513353,0.005674291071482002,0.4465875370919881,1332.4801295735986,2466.1461099889593,0.00039968971745111046,10235.228515625,1033.996337890625,47.079933166503906,425.6330261230469,2.0081143379211426,0.47181008902077154,-55.3317268371582,43.908470153808594,283.8670349121094,2052.0234375,42.58667755126953,-41.12971954345703,24.583911895751953,883.8343505859375,0.8135334071919198,1.2436518669128418,-5.223830699920654,0.5192878338278932,-0.1712044961314314,-3.582379102706909,1.5765661645006235,0.516320474777448,-1.3599882125854492,-1.864933967590332
Ses02F_script01_3_M031,scripted,Male,15.31,14.56,sad,2,2.0000,3.0000,4.5000,0.02197265625,0.25219298245614036,0.01878838799893856,0.07531524122807018,0.006786293479381129,0.458516081871345,1402.6539556335947,2362.0145829937082,0.00039260575285879893,10083.9912109375,1031.407470703125,57.772544860839844,352.227783203125,1.5351924896240234,0.5087719298245614,-51.03251552581787,37.90777587890625,255.25015258789062,2736.523193359375,48.63594055175781,-33.99173231124878,17.55813980102539,989.4080200195312,1.2318216035187488,1.606257677078247,-4.233449459075928,0.5460526315789473,2.391119043538928,-1.9602211713790894,1.5483287890920865,0.5482456140350878,-1.8178277015686035,-1.9348489046096802
Ses02F_script01_3_M032,scripted,Male,17.3199375,16.512,sad,2,2.0000,3.0000,4.5000,0.0146484375,0.25338491295938104,0.06253768503665924,0.07966634429400386,0.005212393334368244,0.4564796905222437,1337.0770444153286,2507.4765025558654,0.0004032158717745915,10747.7578125,872.486083984375,57.03057098388672,799.3308715820312,2.998647689819336,0.45454545454545453,-59.37381496429443,45.198211669921875,279.845703125,3088.865234375,44.75163269042969,-38.94565097808838,37.89654541015625,843.3720703125,1.9018652835591272,2.839590072631836,-4.236752986907959,0.5241779497098646,1.056589381048508,-4.078547954559326,0.6444129255231092,0.5686653771760155,-2.483633041381836,-2.2343037128448486
Ses02F_script01_3_M033,scripted,Male,11.74,11.296,sad,2,3.0000,3.0000,4.5000,0.01318359375,0.3163841807909605,0.011597279459238052,0.11078742937853107,0.010894790177699178,0.4411487758945386,1307.4797025968714,2449.0835236357557,0.00038416710682213304,10206.2001953125,896.3060302734375,36.27809143066406,442.97357177734375,0.5691986083984375,0.5338983050847458,-51.32954710960388,24.02725601196289,226.7823486328125,1292.638916015625,47.22626495361328,-35.946243925094606,13.553459167480469,773.728515625,1.5549628413353398,2.070667266845703,-5.19720983505249,0.5480225988700564,2.0900287765847105,-5.347963333129883,1.6424157735976816,0.536723163841808,-2.1347389221191406,-2.9080910682678223
Ses02F_script01_3_M034,scripted,Male,9.8999375,9.056,sad,2,2.0000,3.0000,4.5000,0.0126953125,0.23943661971830985,0.01665584370493889,0.07372359154929578,0.027936414671130477,0.4653755868544601,1357.0036040813682,2426.3427165850817,0.00039285301041672936,9297.712890625,634.7337036132812,39.23058319091797,443.6123046875,7.180191993713379,0.5035211267605634,-44.125084772109986,38.19806671142578,202.0125732421875,1815.1368408203125,44.704593658447266,-29.892788887023926,25.62076187133789,-234.34170532226562,1.3237067579472583,6.312281131744385,-4.75894021987915,0.5246478873239436,4.402810152470488,-3.4057719707489014,1.5386640664202167,0.5563380281690141,-1.3777495622634888,-0.931926429271698
Ses02F_script02_1_F001,scripted,Female,1.18,1.18,neutral,3,2.0000,2.5000,3.0000,0.021484375,0.32432432432432434,0.0005504720029421151,0.12246621621621621,0.0041331897687632594,0.3738738738738739,1437.8328995567042,2240.969306396054,0.0005911130097229034,7844.3505859375,940.7036743164062,12.996747016906738,208.22731018066406,-7.196962833404541,0.5135135135135135,-70.81660911560058,8.997050285339355,415.3722229003906,595.9117431640625,40.61347579956055,-33.8148798751831,9.799762725830078,58.85506820678711,1.1885115282887027,-2.2242069244384766,-9.956392288208008,0.43243243243243246,-0.5672834250027958,-2.255892276763916,-0.5974211938149203,0.43243243243243246,-5.557429790496826,-2.1956839561462402
Ses02F_script02_1_F005,scripted,Female,1.28,1.28,neutral,3,3.0000,2.0000,2.5000,0.02978515625,0.4146341463414634,0.0008196640992537141,0.05945121951219512,0.0012588887166930362,0.5284552845528455,1487.5187867629897,2243.07995829023,0.00044710992951877413,3662.29833984375,591.9857788085938,13.797122955322266,299.91314697265625,0.07637432217597961,0.5365853658536586,-32.575988388061525,4.63516902923584,81.93450927734375,263.5851135253906,24.882061004638672,-19.77320976257324,8.41261100769043,106.53927612304688,-0.3006154882919483,0.6426647901535034,-6.00277042388916,0.4634146341463415,-0.5692086093030615,2.633369207382202,0.3669916352539695,0.5365853658536586,2.2787904739379883,-2.720684051513672
Ses02F_script02_1_F019,scripted,Female,2.2199375,2.176,neutral,3,2.5000,3.0000,3.0000,0.02978515625,0.2318840579710145,0.002162105171009898,0.09510869565217392,0.0012807855653227307,0.4166666666666667,1363.176596696236,2418.687194291556,0.0003214823949383572,5921.919921875,931.748046875,26.434799194335938,430.1737365722656,-8.994820594787598,0.4782608695652174,-53.653556442260744,15.505524635314941,243.99818420410156,64.1163101196289,23.371627807617188,-31.48608278274536,19.75986099243164,171.83132934570312,-0.3648000291301132,0.09877560287714005,-6.202929496765137,0.5942028985507246,-0.39111326219687204,-6.760588645935059,-0.434892924104306,0.5507246376811594,0.7886496186256409,-6.283796310424805
Ses02F_script02_1_F021,scripted,Female,1.49,1.49,neutral,3,3.5000,2.0000,3.0000,0.02880859375,0.5106382978723404,2.5372219170094468e-05,0.10106382978723404,0.015083009658847004,0.4698581560283688,1390.2911143474835,1950.3597510198035,0.0004395333466527518,4132.59326171875,522.4212646484375,8.702725410461426,110.75495910644531,-10.591279983520508,0.46808510638297873,-26.016447010040284,13.325284957885742,164.94863891601562,517.5694580078125,38.03521728515625,-38.06372884750366,14.824149131774902,143.65811157226562,-0.5720985062863448,-4.69683313369751,-7.244713306427002,0.3829787234042553,0.4440668868387614,2.104217767715454,0.07858135382105669,0.44680851063829785,2.0013182163238525,-0.5175033211708069
Ses02F_script02_1_M000,scripted,Male,3.6,2.848,happy,1,3.5000,3.0000,3.5000,0.02783203125,0.32222222222222224,0.008409117348492146,0.09826388888888889,0.01750010513002053,0.43703703703703706,1406.0280493885925,2518.1019600740237,0.0003398788357299054,9800.947265625,971.4346923828125,29.307546615600586,453.5938720703125,1.1779241561889648,0.34444444444444444,-57.384292345046994,6.008682727813721,267.95562744140625,914.671630859375,43.64459991455078,-43.780494174957276,9.695487976074219,346.6773986816406,-0.35319360536969846,0.49526798725128174,-8.623540878295898,0.5333333333333333,-0.9757093542199193,-3.6939144134521484,0.13502975323202548,0.5333333333333333,-2.419589042663574,-3.132859945297241
Ses02F_script02_1_M001,scripted,Male,4.1299375,3.136,happy,1,4.0000,3.5000,4.0000,0.025390625,0.23232323232323232,0.021513665094971657,0.09090909090909091,0.0014713234023656697,0.4132996632996633,1364.1584328211911,2564.5567908686016,0.00033795610623201357,9814.4794921875,1480.4603271484375,54.65249252319336,268.6397399902344,5.402334213256836,0.5252525252525253,-54.14236053466797,15.509561538696289,328.13238525390625,494.6788330078125,45.211708068847656,-61.73863092422485,13.5958890914917,529.1756591796875,-0.27537292440833516,0.647347629070282,-9.1978120803833,0.5050505050505051,-0.20655643290068282,-4.022436618804932,0.39882803934964084,0.5757575757575758,-4.951789855957031,-0.6853903532028198
Ses02F_script02_1_M002,scripted,Male,6.1099375,5.664,happy,1,3.0000,3.5000,3.5000,0.0302734375,0.2696629213483146,0.003128672484308481,0.11867977528089887,0.020672845491208135,0.4442883895131086,1308.3773407789313,2661.2956806522866,0.00037942679547995793,7239.60400390625,1337.4652099609375,38.09884262084961,554.1788330078125,-3.213562488555908,0.5617977528089888,-65.62056140899658,18.069564819335938,274.2947998046875,1895.357666015625,55.3447151184082,-33.86993885040283,25.19908332824707,520.5112915039062,0.3329061711471937,2.488431692123413,-4.2716569900512695,0.5056179775280899,0.42738877167329603,-4.269408226013184,-0.25594178181461036,0.5449438202247191,-3.5084125995635986,-2.0972397327423096
Ses02F_script02_1_M003,scripted,Male,1.09,0.48,happy,1,4.0000,3.0000,3.5000,0.01513671875,0.5625,0.32207056879997253,0.126953125,0.0083895608515013,0.46875,1335.3012622900828,1893.47622615439,0.0008239138398494106,16103.6865234375,1123.377197265625,17.77922821044922,251.87905883789062,-8.263090133666992,0.5625,-42.45356969833374,11.568792343139648,267.82305908203125,81.04805755615234,17.05951690673828,-38.00289697647095,8.289302825927734,25.357994079589844,-0.33676102030139976,-6.608894348144531,-12.402055740356445,0.4375,-0.7220067359103188,-6.716558933258057,0.6222340470748793,0.5,-11.09536361694336,-1.7482938766479492
Ses02F_script02_1_M004,scripted,Male,5.25,4.512,happy,1,3.0000,2.5000,3.5000,0.021484375,0.323943661971831,0.007671474479138851,0.06536091549295775,0.010300192942377181,0.42488262910798125,1474.2797799758107,2540.0096647072073,0.0003174610359565122,10003.521484375,650.7218017578125,32.67411804199219,626.4661865234375,4.368728160858154,0.4647887323943662,-49.07903745651245,45.01380920410156,143.813232421875,1414.912353515625,48.36680603027344,-39.9668754863739,26.798202514648438,323.4530029296875,3.9298823501467837,0.7431497573852539,-7.611477851867676,0.5422535211267606,0.07307996298201491,-3.8608038425445557,0.06448173956537273,0.4859154929577465,0.30215954780578613,-0.9237685799598694
Ses02F_script02_1_M005,scripted,Male,4.74,3.936,happy,1,4.0000,3.5000,3.5000,0.02587890625,0.28225806451612906,0.01830807700753212,0.10735887096774194,0.011827292263042181,0.4260752688172043,1319.2444728141638,2395.5815116640474,0.00039433599406038414,5817.20166015625,1109.028564453125,32.99219512939453,309.724609375,-5.149755477905273,0.5564516129032258,-66.15427352905273,29.856584548950195,318.9976806640625,866.0137329101562,52.246177673339844,-41.2868459033966,21.755874633789062,537.7574462890625,0.5712998684583277,3.8495240211486816,-8.2584228515625,0.4838709677419355,-0.05295203603807597,-3.005427598953247,0.19371897558756768,0.5241935483870968,-2.949660062789917,-2.287097692489624
Ses02F_script02_1_M006,scripted,Male,8.2199375,7.616,happy,1,3.0000,4.0000,4.0000,0.02685546875,0.35564853556485354,0.023500390350818634,0.09257322175732217,0.005467654820531607,0.4236401673640167,1389.285490870882,2434.0734603367396,0.00032614899057080036,11548.017578125,1211.656494140625,51.29466247558594,505.48590087890625,0.507649838924408,0.4393305439330544,-55.123757438659666,31.451631546020508,199.28244018554688,2758.390625,52.565860748291016,-34.79528411865235,10.123207092285156,1038.6953125,0.8190103375885553,-0.16303083300590515,-7.238556385040283,0.5523012552301255,1.5860178519946615,-3.793178081512451,-0.14329104009615667,0.5439330543933054,-1.5879197120666504,-2.2897963523864746
Ses02F_script02_1_M009,scripted,Male,1.49,1.458,neutral,3,2.5000,2.5000,2.0000,0.0234375,0.1956521739130435,0.0013768653152510524,0.10258152173913043,0.005770585043355822,0.45471014492753625,1154.85399055409,1867.9662978175008,0.00037707046285504473,6505.95703125,591.803466796875,22.82626724243164,474.1971740722656,-10.923954963684082,0.5869565217391305,-55.04960904121399,11.500221252441406,242.4080047607422,485.0908203125,35.6165771484375,-26.178673577308654,10.388816833496094,73.02259826660156,-0.7829765266404198,-1.225143551826477,-4.303492069244385,0.391304347826087,-0.29096805566133277,-5.575168609619141,1.3759674214358286,0.5,-1.3363498449325562,-3.371394634246826
Ses02F_script02_1_M010,scripted,Male,7.0299375,6.464,neutral,3,3.5000,3.5000,4.0000,0.0234375,0.30049261083743845,0.04457905516028404,0.09359605911330049,0.00725750996498391,0.4458128078817734,1375.4569923726528,2401.5468396679485,0.00038357849509338847,10925.3740234375,1356.431640625,22.802322387695312,672.3455200195312,-9.33255386352539,0.4827586206896552,-56.43082996368408,39.61088562011719,345.75262451171875,1605.76904296875,52.682437896728516,-30.33581340789795,49.98822784423828,860.0338745117188,1.76375121668302,-0.685472309589386,-10.783470153808594,0.5024630541871922,-0.2722198720759894,-3.4869565963745117,0.47863162701361617,0.458128078817734,0.427992582321167,-4.189358711242676
Ses02F_script02_1_M012,scripted,Male,4.75,4.032,neutral,3,3.0000,3.0000,3.5000,0.01953125,0.18110236220472442,0.05757703632116318,0.11515748031496063,0.0034092803922249003,0.38713910761154857,1145.6510621528835,2098.9457148239285,0.00039100151479942724,5498.73486328125,1235.233154296875,47.1491584777832,758.496337890625,-5.330397129058838,0.4015748031496063,-50.57900428771973,23.233888626098633,277.71270751953125,273.5820617675781,46.16959762573242,-28.95117383956909,21.742820739746094,261.7373046875,1.0034027639457062,-5.427202224731445,-4.882131576538086,0.5354330708661418,0.07710662114118483,-3.7723336219787598,0.5832862358503772,0.4881889763779528,0.7987067699432373,-2.8569014072418213
Ses02F_script02_1_M013,scripted,Male,5.55,4.768,neutral,3,4.0000,3.5000,4.0000,0.03564453125,0.4,0.04983103275299072,0.08229166666666667,0.012244789057876916,0.43277777777777776,1406.2661039364098,2039.3078742703426,0.00035497774937539363,10514.8681640625,962.3907470703125,28.888839721679688,502.1795959472656,-4.788663387298584,0.48,-54.685058221817016,44.165931701660156,131.28155517578125,869.7706298828125,38.02241516113281,-39.67726043701172,26.61095428466797,685.9683837890625,0.5901061941722738,1.032548189163208,-4.994911193847656,0.52,-0.4066030604768094,-2.600878953933716,0.4214646716411634,0.44,1.0099599361419678,-4.070926189422607
Ses02F_script02_1_M014,scripted,Male,5.5799375,5.44,happy,1,4.0000,3.0000,4.0000,0.02880859375,0.2982456140350877,0.004181011114269495,0.06652046783625731,0.007379648332716897,0.4327485380116959,1523.3350106800874,2521.666802663305,0.00034402539386064747,8533.9521484375,1331.160888671875,43.303077697753906,293.29046630859375,5.430745601654053,0.4269005847953216,-69.40485420227051,24.44353485107422,204.85562133789062,1441.17626953125,59.63958740234375,-46.746176147460936,12.56352424621582,722.5399780273438,1.1944820374823637,3.258387804031372,-6.850674629211426,0.5380116959064327,0.6262055881933728,-1.1632879972457886,0.06522686736917604,0.52046783625731,-1.9604331254959106,-0.40580371022224426
Ses02F_script02_1_M015,scripted,Male,5.3499375,4.672,happy,1,4.0000,4.0000,4.0000,0.02294921875,0.42857142857142855,0.03487657010555267,0.1284013605442177,0.007620583630632609,0.4223356009070295,1516.0247654613693,2651.498519666589,0.0006034457593341358,7549.80078125,1437.680908203125,25.399627685546875,525.5145874023438,-16.847469329833984,0.4897959183673469,-69.43061389923096,19.727466583251953,367.89501953125,2185.75,48.9688835144043,-50.635171241760254,9.315649032592773,1354.229736328125,0.9139578321665742,-5.248278617858887,-7.7314372062683105,0.5850340136054422,-0.06824771992446799,0.25119951367378235,-0.16091895049775218,0.4421768707482993,-0.152805358171463,-2.9427058696746826
Ses02F_script02_1_M016,scripted,Male,4.7599375,4.032,happy,1,3.0000,3.0000,4.5000,0.025390625,0.2047244094488189,0.004922270774841309,0.12278543307086615,0.00499340963200666,0.421259842519685,1245.048100197047,2463.552971230552,0.0003377596339851152,6093.4365234375,1476.1314697265625,50.215980529785156,674.835205078125,-1.1684436798095703,0.5118110236220472,-76.23715961456298,33.18402862548828,278.55706787109375,1081.40380859375,51.28962326049805,-38.081368370056154,21.93966293334961,820.6285400390625,-0.029011893460031413,-0.15634100139141083,-7.449193954467773,0.4409448818897638,-0.5235480935854646,-5.574375152587891,-0.3845762569940301,0.5669291338582677,0.7010028958320618,-1.1123614311218262
Ses02F_script02_1_M017,scripted,Male,1.43,0.8,neutral,3,2.5000,3.5000,3.0000,0.02734375,0.46153846153846156,0.044723883271217346,0.1814903846153846,0.015316903865896165,0.38461538461538464,1339.3902698556133,1890.1908794907695,0.0006144489379948936,12890.8076171875,1464.95166015625,7.8730363845825195,470.673828125,-23.36106300354004,0.5,-77.28179740905762,22.65787696838379,184.77601623535156,124.08128356933594,23.570415496826172,-40.703153133392334,5.598784446716309,115.55318450927734,-0.8441739853722923,2.134183645248413,-14.137792587280273,0.5,-0.4651636029844428,-11.680092811584473,-0.6468865259952326,0.5384615384615384,-3.6169278621673584,-0.3036920428276062
Ses02F_script02_1_M019,scripted,Male,0.8899375,0.352,neutral,3,3.5000,2.5000,2.5000,0.02294921875,0.5,2.067931890487671,0.12760416666666666,0.03491424467414617,0.3888888888888889,1115.4271703221223,1555.0418569420965,0.0012003519665449859,21301.025390625,1625.1632080078125,24.259647369384766,470.2644348144531,-11.574416160583496,0.5,-52.36638751029968,13.811111450195312,99.78324127197266,-41.01741027832031,9.795111656188965,-8.294614714384078,13.839851379394531,131.86329650878906,-0.45748682259448126,-1.4762544631958008,-12.734227180480957,0.5,0.04476591282938047,-7.029542922973633,-1.0527128113480724,0.4166666666666667,3.873210906982422,-5.6477227210998535
Ses02F_script02_1_M020,scripted,Male,1.5,0.96,neutral,3,3.5000,2.5000,3.0000,0.02783203125,0.3225806451612903,0.06801443547010422,0.13205645161290322,0.03896837729029357,0.40860215053763443,1323.3122728017183,2361.3360800039,0.0004974267532816157,9454.521484375,1586.2200927734375,26.437625885009766,840.1353149414062,-7.446544170379639,0.41935483870967744,-49.95245485305786,12.499640464782715,359.0048522949219,272.8621520996094,47.32334899902344,-42.48103771209717,7.426753997802734,84.20895385742188,0.22781723831966794,2.492387056350708,-16.299110412597656,0.5161290322580645,0.5464045882190876,-2.0180139541625977,-0.7512867489684338,0.6451612903225806,-0.47845515608787537,-2.971428871154785
Ses02F_script02_1_M021,scripted,Male,6.7599375,6.208,neutral,3,2.5000,3.0000,4.0000,0.025390625,0.29743589743589743,0.04323090612888336,0.08974358974358974,0.009113820106722414,0.45555555555555555,1424.2312778957883,2433.9379327640627,0.00030022649152670053,10761.1669921875,1171.5546875,18.970109939575195,379.06024169921875,-1.1225438117980957,0.5076923076923077,-59.46626853942871,25.467082977294922,265.2198181152344,1478.388427734375,41.51285171508789,-49.3726224899292,16.500078201293945,599.8355712890625,1.3537180652189926,1.2217262983322144,-6.733303070068359,0.5128205128205128,0.6152973280734924,-4.6644721031188965,0.8255548908276511,0.48717948717948717,0.39055925607681274,-3.6570801734924316
Ses02F_script02_1_M024,scripted,Male,6.9599375,6.752,happy,1,4.0000,3.5000,4.0000,0.0390625,0.33962264150943394,0.2155459076166153,0.1129127358490566,0.0024848783755442127,0.3753930817610063,1447.8799778614948,2577.2858462169756,0.0005804456044279505,5670.52294921875,1406.952880859375,32.67811584472656,692.046142578125,-6.794955253601074,0.49528301886792453,-62.38970675468445,25.55529022216797,379.4415588378906,660.3495483398438,45.052001953125,-50.565307807922366,21.291542053222656,1049.5838623046875,-0.2187077613120274,-6.66782283782959,-8.397797584533691,0.5094339622641509,-0.493976134700147,-0.4814355969429016,-0.2383128185222998,0.4716981132075472,-2.1027867794036865,-0.9205818772315979
Ses02F_script02_1_M025,scripted,Male,9.33,8.608,happy,1,3.5000,4.0000,4.0000,0.0185546875,0.35185185185185186,0.0260390043258667,0.12523148148148147,0.003785316230496392,0.4222222222222222,1355.1420898931358,2579.7949833825596,0.0004306156276288675,9036.7666015625,1149.31494140625,36.61245346069336,982.3225708007812,-10.239842414855957,0.5148148148148148,-61.78374094009399,30.007740020751953,288.8617858886719,2110.82666015625,43.77330017089844,-47.276732959747314,13.18191146850586,1829.0289306640625,1.0036851975174805,-3.527621269226074,-5.056949138641357,0.5333333333333333,-0.07506253229599968,-3.0452654361724854,0.22842392055220717,0.5074074074074074,-1.7934377193450928,-3.1766858100891113
Ses02F_script02_1_M026,scripted,Male,2.9599375,2.464,happy,1,3.0000,3.5000,4.5000,0.0107421875,0.3333333333333333,0.07936819642782211,0.1233974358974359,0.006738109199795872,0.40384615384615385,1441.030921409588,2489.2213569335295,0.0008324769306636881,8342.8193359375,2728.2568359375,32.767948150634766,515.3136596679688,-9.618755340576172,0.5256410256410257,-53.32730839729309,11.921972274780273,378.0234069824219,1068.769775390625,46.98697280883789,-46.643022775650024,8.617530822753906,736.219482421875,-0.518021146463441,-5.486861228942871,-5.563883304595947,0.47435897435897434,-0.5326233714215847,-5.796727180480957,-0.4771920774191236,0.48717948717948717,-2.4233694076538086,-3.626290798187256
Ses02F_script02_1_M028,scripted,Male,8.4,7.872,happy,1,3.5000,3.5000,4.0000,0.02685546875,0.31983805668016196,0.0918029248714447,0.10614878542510121,0.005019983209203929,0.40553306342780027,1419.3795942600702,2560.989970805142,0.00037396593936136926,6280.49462890625,1210.7449951171875,47.65812683105469,876.9047241210938,-5.099748611450195,0.5020242914979757,-62.86275388717652,26.853816986083984,276.40594482421875,1926.144287109375,48.508628845214844,-45.32687805175781,21.734546661376953,1047.384033203125,-0.15324168618264533,-1.1607263088226318,-7.115445137023926,0.46153846153846156,0.5463418783200509,-4.451803207397461,-0.06572450378279404,0.4939271255060729,-2.4012444019317627,-1.2304596900939941
Ses02F_script02_1_M031,scripted,Male,4.5,3.776,neutral,3,2.5000,4.0000,4.0000,0.029296875,0.29411764705882354,0.1299816370010376,0.10346638655462184,0.0027733919565798714,0.44607843137254904,1411.5955641059163,2520.326786328809,0.0003611525551241357,12173.478515625,1505.5400390625,22.048297882080078,555.4992065429688,-3.321216583251953,0.5378151260504201,-71.05256607055664,9.014633178710938,335.9750671386719,618.4132080078125,36.20625305175781,-37.67861865997315,10.527263641357422,16.388071060180664,0.10693631300253781,-1.6735222339630127,-10.714252471923828,0.5546218487394958,-0.05788178901480201,-4.432332515716553,0.03278450928651422,0.5042016806722689,-3.384732961654663,-3.0596015453338623
Ses02F_script02_1_M033,scripted,Male,1.6499375,1.056,neutral,3,2.5000,3.0000,3.0000,0.01806640625,0.3235294117647059,0.15737248957157135,0.12959558823529413,0.0023418709298130124,0.39215686274509803,1186.5742782775992,2443.473726502026,0.0007664859559736215,8205.4296875,1810.904052734375,36.32743835449219,1176.3707275390625,-19.653335571289062,0.4411764705882353,-52.33687376976013,32.05667495727539,366.13458251953125,-37.62913513183594,25.1738224029541,-40.13551224708557,27.92355728149414,125.03030395507812,0.6896090183412573,-8.449592590332031,-14.877543449401855,0.47058823529411764,-0.5164203750847709,-3.752584218978882,-0.9801107441407648,0.47058823529411764,-0.9010117053985596,-4.240373134613037
Ses02F_script02_1_M035,scripted,Male,4.4499375,3.648,happy,1,2.5000,3.5000,3.5000,0.02294921875,0.1565217391304348,0.3073226809501648,0.043478260869565216,0.020533356266096234,0.4543478260869565,1452.0193988255282,2469.542328700449,0.0003005145314091351,11808.8203125,1215.1483154296875,45.77986145019531,288.13623046875,8.43723201751709,0.4,-64.58140628814698,27.98941421508789,211.4385986328125,1133.2100830078125,46.78740692138672,-39.208063793182376,18.52432632446289,-66.07653045654297,-0.42394283906780306,4.312746047973633,-5.360177993774414,0.5739130434782609,1.1192319609023134,-2.740190029144287,0.24482013174420514,0.5304347826086957,-0.9565967321395874,0.20270590484142303
Ses02F_script02_1_M036,scripted,Male,8.1199375,7.264,happy,1,4.0000,4.0000,4.0000,0.0283203125,0.32456140350877194,0.08229935169219971,0.06524122807017543,0.010732693318277597,0.4557748538011696,1452.0998940596198,2481.1966119066433,0.00030305169406346977,11246.6181640625,1328.618408203125,43.58064270019531,344.2652587890625,4.230034351348877,0.47368421052631576,-57.988519115448,34.41762161254883,290.0087585449219,1547.40966796875,43.475341796875,-40.68314261436463,43.998863220214844,222.77774047851562,-0.08189265084166486,0.7765798568725586,-6.219333648681641,0.5614035087719298,0.12777581335560173,-1.4182630777359009,1.3545022567441478,0.5,-0.7587168216705322,-0.523720920085907
Ses02F_script02_1_M039,scripted,Male,14.37,13.504,happy,1,3.5000,4.0000,4.5000,0.025390625,0.2718676122931442,0.10158994793891907,0.10623522458628841,0.0032612456561764702,0.44759653270291566,1371.820478333557,2534.3860784310314,0.00032597121098660865,12529.5380859375,1790.3272705078125,45.778465270996094,1149.1690673828125,-2.634845733642578,0.4066193853427896,-59.62484649658203,47.83539581298828,328.01153564453125,3733.508544921875,41.760498046875,-47.28344409942627,22.95362091064453,1681.841064453125,1.8026738135366225,-2.828960657119751,-5.825585842132568,0.5153664302600472,0.836263727278189,-2.82820463180542,-0.05616660442984456,0.5153664302600472,-0.8588960766792297,-2.3034274578094482
Ses02F_script02_1_M040,scripted,Male,9.9599375,9.536,happy,1,3.5000,3.5000,4.5000,0.0283203125,0.3010033444816054,0.028180399909615517,0.09970735785953178,0.0037122579402057453,0.4322742474916388,1386.6858835390904,2492.894026508671,0.0003081475419458002,9947.3525390625,1035.06396484375,57.87213897705078,470.8188781738281,2.204538345336914,0.4682274247491639,-61.2930135345459,25.466827392578125,320.0852355957031,1852.697998046875,50.430850982666016,-44.61738399505615,21.890743255615234,1669.857177734375,2.1305771833477856,-0.9929594397544861,-6.792214393615723,0.5150501672240803,-0.17495242993375415,-4.166804313659668,0.47298152389979853,0.5886287625418061,-1.6003329753875732,-1.4763519763946533
